,Name,Type,Betweenness,Closeness,Degree
2975,European Recycling Industries' Confederation,Organizaion,1.0052086599973062e-12,0.20961844361352697,3
2976,Commissariat à l'Energie atomique et aux énergies alternatives,Organizaion,1.339172860673185e-12,0.2420967241667263,8
2977,Kulttuuri- ja taidealan keskusjärjestö KULTA ry,Organizaion,0.0,0.17752545575422513,1
2978,Samaritan International,Organizaion,5.804495742572972e-14,0.17282962306893088,2
2979,FIA European Principal Traders Association,Organizaion,2.618966396701163e-13,0.2255941661664332,3
2980,Lietuvos ūkininkų sąjunga,Organizaion,1.9772346349020278e-14,0.18167332103915634,2
2981,myAbility Social Enterprise GmbH,Organizaion,2.7012805930768207e-14,0.1958993764117613,3
2982,Tecnologia e Ciência,Organizaion,0.0,0.175632637518607,1
2983,Trans-Atlantic Parliamentary Group,Organizaion,2.1927636897711187e-13,0.18829096307292634,3
2984,European Association of Co-operative Banks,Organizaion,2.440758451382565e-12,0.23688572429088361,11
2985,Twitter International Unlimited Company,Organizaion,1.8039389375845356e-11,0.26069419109523934,28
2986,Association of the European Self-Care Industry,Organizaion,1.7979990741158632e-12,0.23029436463085268,12
2987,Bundesverband der Deutschen Volksbanken und Raiffeisenbanken,Organizaion,6.795045078486506e-13,0.2297624708466363,7
2988,H2GS AB,Organizaion,3.759274256420062e-12,0.242588696566893,10
2989,European Association for the Study of Obesity,Organizaion,3.5209047344014333e-15,0.20138530544198785,2
2990,Gibson,Organizaion,0.0,0.17723088746441235,1
2991,Chamber of Commerce of the United States of America,Organizaion,6.274802453809509e-12,0.23872485589930598,12
2992,European Youth Forum,Organizaion,1.9401642911644962e-11,0.2593747603588865,18
2993,Skift BUSINESS CLIMATE LEADERS,Organizaion,0.0,0.19566516901598566,1
2994,EUPPORTUNITY (QB,Organizaion,4.723930747151356e-13,0.20662621161521544,6
2995,3E,Organizaion,9.622880033375213e-14,0.1957293314301146,3
2996,Alliance contre le tabac,Organizaion,0.0,0.18047453044963005,1
2997,Xynteo,Organizaion,3.617247831210954e-13,0.22671313984404673,5
2998,Baker Hughes Holdings,Organizaion,8.252254882103466e-13,0.24596999006132889,4
2999,Fédération nationale des syndicats d'agents généraux d'assurance,Organizaion,6.698431257047065e-14,0.2029927781223118,3
3000,European Federation of Agencies and Regions for Energy and the Environment,Organizaion,1.5137216556743276e-12,0.22767967330087285,4
3001,Fonterra Co-operative Group Limited,Organizaion,0.0,0.1645957695302362,1
3002,SES S.A.,Organizaion,1.029725930920727e-12,0.22175841947680136,5
3003,Novolipetsk Steel,Organizaion,4.726283444152804e-13,0.22602129460506973,4
3004,Climate Cleanup Foundation,Organizaion,0.0,0.19699852450104838,1
3005,Form Energy,Organizaion,0.0,0.22127483263187736,1
3006,SAFRAN,Organizaion,6.2489666759736924e-12,0.257335598894271,14
3007,Oncompass Medicine,Organizaion,6.533215200178653e-14,0.22110607513292077,4
3008,Grupa Kapitałowa ZE PAK,Organizaion,2.1689682147380798e-13,0.2097137542626847,3
3009,Re-Imagine Europa,Organizaion,2.0120611499170142e-12,0.21229365859781996,6
3010,European Federation of Energy Law Associations,Organizaion,0.0,0.18968127862417047,1
3011,Securing America's Future Energy Foundation,Organizaion,0.0,0.1884518237872372,1
3012,European Utilities Telecom Council,Organizaion,0.0,0.202183832466575,1
3013,INTERNATIONAL FEDERATION OF MUSICIANS,Organizaion,0.0,0.19356007859145793,1
3014,PHARMIG - Verband der pharmazeutischen Industrie Österreichs,Organizaion,1.4149488270786853e-14,0.1870345793703458,2
3015,Chelsea E Phipps Ltd,Organizaion,0.0,0.1876814944973643,1
3016,Factory.com,Organizaion,0.0,0.22752651523645087,1
3017,Nestlé S.A.,Organizaion,1.8706550787730296e-11,0.27059388250353344,20
3018,Fødevareforbundet NNF,Organizaion,5.6013332139567504e-14,0.2056963308331644,2
3019,FSD Fahrzeugsystemdaten GmbH - Zentrale Stelle nach StVG,Organizaion,0.0,0.18297718871156793,1
3020,Fundación Mujeres por África,Organizaion,0.0,0.18147836817913543,1
3021,Timbeter,Organizaion,0.0,0.20871729471778838,1
3022,WindEurope,Organizaion,2.3543761473723012e-11,0.26763906839342705,34
3023,Global Enabling Sustainability Initiative,Organizaion,0.0,0.19266333757381282,1
3024,European University Institute,Organizaion,4.4701007710652724e-11,0.2673922209339096,24
3025,Svaz průmyslu a dopravy ČR,Organizaion,2.164062292825854e-14,0.1869656544811321,2
3026,Dutch Waste Management Association,Organizaion,0.0,0.1968380213385063,1
3027,Aula Europe,Organizaion,5.4078432283169575e-12,0.21749941054165864,11
3028,European Data Centre Association,Organizaion,1.8202074953495885e-15,0.19505959246443674,3
3029,ICI Global,Organizaion,4.618882238944015e-13,0.20719157103769348,8
3030,International Union for Road-Rail Combined Transport,Organizaion,3.123620136906224e-13,0.20175769987871076,5
3031,Tree Energy Solutions GmbH,Organizaion,7.003302380771094e-13,0.2243571318017998,4
3032,New Horizons Project,Organizaion,1.2604063612640476e-12,0.19936342024087864,4
3033,VDE Verband der Elektrotechnik Elektronik Informationstechnik,Organizaion,0.0,0.1836760553182246,1
3034,Gráfica,Organizaion,0.0,0.17577258869179602,1
3035,3M,Organizaion,1.675566214458249e-13,0.21215162349202366,3
3036,VinylPlus,Organizaion,0.0,0.19511585424478414,1
3037,Inline Policy Srl,Organizaion,0.0,0.21480587662475126,1
3038,The European Environment and Sustainable Development Advisory Councils Network,Organizaion,2.6039444098290395e-13,0.20862288745425386,3
3039,ACCIS,Organizaion,5.920545630788197e-14,0.2136435414254132,4
3040,Social Services Europe,Organizaion,3.1144663381127664e-13,0.2170527711822713,5
3041,SSAB AB,Organizaion,3.2814177811093996e-12,0.25797020389484926,9
3042,RENFE,Organizaion,0.0,0.17652789617438805,1
3043,Transport en Logistiek Nederland,Organizaion,1.8187051043989464e-15,0.20138530544198785,2
3044,Danish 92 Group - Forum for Sustainable Development,Organizaion,0.0,0.2203905214917139,1
3045,Deutsche Börse AG,Organizaion,4.753965197444026e-13,0.20953619956221864,6
3046,European Federation for Missing and Sexually Exploited Children (Missing Children Europe),Organizaion,2.910762170824489e-12,0.23323219785776675,6
3047,Deutsche Umwelthilfe e.V.,Organizaion,5.296019970042032e-13,0.21268077971075247,6
3048,TOYOTA MOTOR EUROPE,Organizaion,1.0578794028391584e-13,0.2108861917033835,3
3049,Verband Deutscher Maschinen- und Anlagenbau e.V.,Organizaion,1.601871072009884e-11,0.25683405892477473,21
3050,European Savings and Retail Banking Group,Organizaion,1.0976365152514319e-12,0.24265250974484062,7
3051,Seldia - The European Direct Selling Association,Organizaion,1.7405929341904423e-14,0.2280480952916058,3
3052,CLECAT - European association for forwarding,Organizaion,3.4503630273057065e-15,0.17716590424974682,2
3053,Recycling Netwerk Benelux,Organizaion,0.0,0.19538636319873684,1
3054,Kaspersky Labs Limited,Organizaion,4.3327998970168396e-14,0.19583510248195468,2
3055,Holcim Ltd,Organizaion,6.083683046991682e-14,0.22262445424427915,3
3056,Asociación de Profesionales de las Relaciones Institucionales,Organizaion,5.4123566509840414e-17,0.16874823302456304,2
3057,Jastrzębska Spółka Węglowa S.A.,Organizaion,0.0,0.18201223340328976,1
3058,Foundation on European Citizens’ Rights,Organizaion,2.1641118317297128e-13,0.2112989879638499,3
3059,Food & Water Action Europe,Organizaion,4.497655100839107e-13,0.23713484458985745,5
3060,CANOPEA,Organizaion,3.25584639056905e-15,0.21274320697752433,2
3061,Tallano Technologie,Organizaion,6.543994703581623e-13,0.21413497657535982,4
3062,Eneco,Organizaion,0.0,0.20322044421301397,1
3063,Pensioenfonds Zorg en Welzijn,Organizaion,3.981866698582665e-15,0.1964569215876089,2
3064,MFE - MEDIAFOREUROPE N.V,Organizaion,3.6103066314486964e-13,0.21367053422897933,6
3065,FEPORT,Organizaion,2.903994997096837e-13,0.20028027790936365,4
3066,MIBGAS,Organizaion,1.2746394066202257e-15,0.23679727427597955,2
3067,European Association of Fish Producers Organisations,Organizaion,3.058973597406259e-13,0.19146366775477858,9
3068,Bank Julius Baer & Co. Ltd,Organizaion,3.185805428369613e-14,0.21104848270554713,2
3069,CESNET,Organizaion,0.0,0.18432669076640812,1
3070,General Motors,Organizaion,4.856691228233375e-13,0.2102090281949825,3
3071,Society of Audiovisual Authors,Organizaion,1.5437986054635148e-13,0.211215420161945,3
3072,Lov Group Invest,Organizaion,3.555411895046519e-14,0.2055504912387319,2
3073,Green Power Denmark,Organizaion,8.77954437674442e-13,0.2091561198829204,4
3074,Argus Media Ltd,Organizaion,0.0,0.18927438910650998,1
3075,KfW Bankengruppe,Organizaion,9.433949891870235e-12,0.23733451840763437,15
3076,EUROSMART,Organizaion,0.0,0.1933719556351717,1
3077,AIRC International,Organizaion,1.441326584683403e-13,0.21881267116641148,3
3078,iGenius,Organizaion,0.0,0.19536755362162578,1
3079,BSH advisors GmbH,Organizaion,0.0,0.19003652027343385,1
3080,Gruvorna och Stålet,Organizaion,0.0,0.17473738591355262,1
3081,KIC InnoEnergy SE,Organizaion,2.236241238638683e-11,0.2689086765251497,29
3082,Wine Institute,Organizaion,0.0,0.19200348168331818,1
3083,Office of the Anglican Bishop in Europe,Organizaion,2.8808846086831254e-13,0.20328151294174213,3
3084,International Federation of Actors,Organizaion,0.0,0.19356007859145793,1
3085,Inc.,Organizaion,3.3144034465082605e-10,0.31004980597060533,103
3086,Climate Strategies,Organizaion,1.2997733860551207e-13,0.1960242639672359,2
3087,EDP - Energias de Portugal,Organizaion,3.1583095617692314e-12,0.24489549645218903,16
3088,European Federation of Inland Ports,Organizaion,9.551914039265699e-14,0.19527731804010623,2
3089,Agriculture and Tourism Trade Unions,Organizaion,2.936857560405964e-11,0.2692583255937376,30
3090,Crisis Action,Organizaion,0.0,0.17686327825420065,1
3091,Trans European Policy Studies Association,Organizaion,0.0,0.21457421387637718,1
3092,Suomen Yrittäjät ry,Organizaion,2.6362034538896427e-12,0.2043870603875438,5
3093,Norges Skogeierforbund,Organizaion,0.0,0.19662442351664536,1
3094,Intercontinental Exchange,Organizaion,4.033981303116479e-13,0.2324201749965642,7
3095,Port of Amsterdam NV,Organizaion,0.0,0.20322044421301397,1
3096,Fundatia ADEPT Transilvania,Organizaion,0.0,0.1982920347064801,1
3097,International Federation for Human Rights,Organizaion,4.608341194963095e-12,0.25640572092788194,11
3098,Airports Council International - European Region,Organizaion,8.011687687777402e-12,0.23112842239533507,14
3099,Albioma,Organizaion,3.961187324410657e-14,0.18545527652885915,2
3100,AgriFood Lithuania DIH,Organizaion,5.865178405825667e-13,0.23449885604677498,5
3101,Society for Worldwide Interbank Financial Telecommunication,Organizaion,1.946152277795533e-13,0.2020389064771121,4
3102,SOLIDAR FOUNDATION,Organizaion,0.0,0.17094866654312044,1
3103,ACT Alliance Advocacy to the European Union,Organizaion,9.965063767208817e-12,0.2431234425915277,10
3104,Polskie Gornictwo Naftowe i Gazownictwo SA  -  Polish Oil and Gas Company,Organizaion,6.337103786147251e-13,0.215316385859186,4
3105,WO=MEN Dutch Gender Platform,Organizaion,0.0,0.22261468594370462,1
3106,Banco Santander,Organizaion,1.0682882153304954e-11,0.2577277691702014,34
3107,CONSEIL DE COOPERATION ECONOMIQUE,Organizaion,7.485563948229148e-12,0.24980920258992098,13
3108,Royal Belgian Football Association,Organizaion,3.6950254053193e-14,0.18943693525502203,2
3109,Ridens,Organizaion,1.1539496178595753e-13,0.19425672441849334,2
3110,Jerez y Sevilla,Organizaion,8.434301344153118e-14,0.1866526865699097,2
3111,European Passengers' Federation,Organizaion,0.0,0.19266333757381282,1
3112,COWI A/S,Organizaion,0.0,0.16852682278691247,1
3113,Eni S.p.A.,Organizaion,1.239069412137254e-11,0.26261031600196694,23
3114,Netcompany Group A/S,Organizaion,0.0,0.19536755362162578,1
3115,Association of Chartered Certified Accountants,Organizaion,2.862711713027628e-14,0.19819907805297288,2
3116,AIM - European Brands Association,Organizaion,2.2098409233502916e-12,0.22115426528922016,9
3117,European Investors-VEB,Organizaion,0.0,0.19455842313149518,1
3118,European Regional and Local Health Authorities,Organizaion,3.5209047344014333e-15,0.20138530544198785,2
3119,Alstom,Organizaion,3.5785471145865295e-12,0.24826286944607556,11
3120,Territoires zéro chômeur de longue durée,Organizaion,6.986390112405698e-15,0.19544657819211433,2
3121,Medichem,Organizaion,1.109440283066906e-15,0.2365047548014171,2
3122,European Telecommunications Network Operators' Association,Organizaion,1.4866933166127965e-11,0.26390117035110533,20
3123,Confederación Empresarial Navarra,Organizaion,2.14472258962549e-15,0.21830425335083153,2
3124,Starbucks Coffee Co.,Organizaion,0.0,0.1987853854442159,1
3125,WeMove Europe gGmbH,Organizaion,0.0,0.20322858459011797,1
3126,CLAI,Organizaion,3.0507942175955926e-15,0.20298059611922384,2
3127,Bundesverband Alternative Investments e.V.,Organizaion,0.0,0.18927438910650998,1
3128,Universiteit Twente,Organizaion,0.0,0.1969946999553476,1
3129,European Union Chamber of Commerce in China,Organizaion,7.808957786537816e-12,0.22315321853489037,12
3130,Istituto per la Competitività,Organizaion,2.7258030391589565e-13,0.20990897807199008,3
3131,European Liberal Youth,Organizaion,0.0,0.19266333757381282,1
3132,Økologisk Landsforening/Organic Denmark,Organizaion,0.0,0.1863989565920238,1
3133,The European Steel Association,Organizaion,4.4390154704658885e-11,0.28287474561623593,45
3134,Coöperatie Koninklijke Cosun U.A.,Organizaion,2.5543461546615194e-14,0.18423298291482834,2
3135,ALLIANCE OF RAIL NEW ENTRANTS,Organizaion,2.451377010476909e-13,0.21351317229189462,3
3136,Accountancy Europe,Organizaion,9.389826516486974e-13,0.20873017505605496,6
3137,LEGAMBIENTE NAZIONALE – APS – RETE ASSOCIATIVA – ETS,Organizaion,6.30709274261218e-15,0.1906542407275187,2
3138,Association Internationale de la Mutualité,Organizaion,4.401621608671084e-12,0.21988428283528724,10
3139,Clarios Germany GmbH & Co. KG,Organizaion,0.0,0.18666298749080207,1
3140,FUNDACIÓ PER A LA UNIVERSITAT OBERTA DE CATALUNYA,Organizaion,0.0,0.17462311557788945,1
3141,CureVac SE,Organizaion,2.9727186136525307e-13,0.21170898620876713,4
3142,Utilitas OÜ,Organizaion,3.8569473295032604e-13,0.22134723615898086,3
3143,aliments du bétail,Organizaion,1.0095115918938298e-12,0.21514290560597066,7
3144,Trellix,Organizaion,1.211645034155305e-12,0.19730113360166443,6
3145,Deutscher Caritasverband e. V.,Organizaion,5.512413608077036e-15,0.19939476114680973,2
3146,Philanthropy Europe Association,Organizaion,8.537391291506708e-12,0.24198702661451874,13
3147,Stiftelsen The Stockholm Environment Institute,Organizaion,1.3364695343648813e-13,0.20736093513712348,2
3148,Compagnie Nationale du Rhône,Organizaion,0.0,0.17904785431959344,1
3149,Power Shift Africa,Organizaion,0.0,0.21403560580492745,1
3150,Confederation of European Paper Industries,Organizaion,2.8335653130268924e-11,0.26447207235384573,33
3151,Gilead Sciences,Organizaion,7.575694880820438e-14,0.1888270651506411,2
3152,IKV,Organizaion,8.76330722783437e-13,0.1903680912536115,3
3153,Austrian Power Grid AG,Organizaion,0.0,0.19408951798010712,1
3154,Association pour le développement des actifs numériques,Organizaion,0.0,0.18927438910650998,1
3155,Fridays for Future Germany,Organizaion,1.720590828684158e-13,0.2103441127694859,3
3156,Verbraucherzentrale Bundesverband,Organizaion,5.677077793865553e-13,0.2349332036766919,5
3157,Gais,Organizaion,0.0,0.17686944396025797,1
3158,Wirtschaftskammer Österreich,Organizaion,1.9084816085780088e-11,0.25229369203610236,19
3159,Prospera International Network of Women's Funds,Organizaion,6.371062877522366e-14,0.18475292232620807,2
3160,Sciaena - Ocean # Conservation # Awareness,Organizaion,1.315547815743692e-13,0.21328877117753395,8
3161,ABO Wind AG,Organizaion,1.2638259193245383e-15,0.21491961959629763,2
3162,Western Balkans 6 Chamber Investment Forum,Organizaion,5.804495742572972e-14,0.17282962306893088,2
3163,Amsterdam: AI Technology for People,Organizaion,9.296894877201187e-13,0.2297676735655088,3
3164,Kohlberg Kravis Roberts & Co. Partners LLP,Organizaion,0.0,0.19940259791302298,1
3165,European Council on Refugees and Exiles,Organizaion,1.530231558284189e-12,0.23786862956538046,5
3166,European Institute of Peace,Organizaion,1.372294508960176e-13,0.18226724865729016,3
3167,K-Monitor Közhasznú Egyesület,Organizaion,0.0,0.18116731239622202,1
3168,Deloitte Services & Investments,Organizaion,0.0,0.17828653758302,1
3169,StartupVillage - Territorio Emprendimiento,Organizaion,4.075021832389049e-15,0.17704534747788458,2
3170,The Chicago Council on Global Affairs,Organizaion,0.0,0.19097000037640682,1
3171,CITEO,Organizaion,0.0,0.19538636319873684,1
3172,Conservation International Europe,Organizaion,1.8265221835285445e-12,0.24377177177177178,11
3173,Indigo Agriculture Europe GmbH,Organizaion,2.4643997560842948e-14,0.20959246483382563,3
3174,PREPARE Partnership for Rural Europe AISBL,Organizaion,0.0,0.17686636105349393,1
3175,LVMH Publica,Organizaion,1.956514203790718e-12,0.24101565283484952,10
3176,Lenovo Group Limited,Organizaion,5.418867815035792e-15,0.20145327483174175,2
3177,Assicurazioni Generali S.p.A,Organizaion,4.536056344546641e-12,0.2478989543633343,11
3178,Γενική Συνομοσπονδία Επαγγελματιών Βιοτεχνών Εμπόρων Ελλάδας,Organizaion,7.286525699374582e-15,0.19717461427849675,2
3179,FEDERATION DES EXPORTATEURS DE VINS ET SPIRITUEUX DE FRANCE,Organizaion,0.0,0.2007359196027617,1
3180,Independent Retail Europe (formerly UGAL - Union of Groups of Independent Retailers of Europe),Organizaion,1.2746523608145476e-13,0.22657645587709896,3
