Name,Type,TR Country,Category of registration,Level of interest,Fields of interest,Lobbying cost,Members FTE,Orbis Country,Country ISO,City,BvD ID,BvD sectors,NAICS,Last year,Revenue,Shareholders funds,Assets,Nb employees,corporate group size,Entity type,GUO Name,GUO Country ISO,GUO Type,GUO NAICS,GUO Revenue,GUO Assets,GUO Nb employees,Betweenness,Closeness,Degree,Strength
Europe Affaires Publiques,Organization,BELGIUM,Professional consultancies,"European, National, Regional/local","Agriculture and rural development, Trade, Competition, Culture, Customs, Economy, finance and the euro, Enlargement, Energy, Environment, Taxation, Regional policy, External relations, Trans-European Networks, Public health, Food safety, Transport, Banking and financial services, Business and industry, Climate action, Communication, Consumers, Culture and media, Digital economy and society, Education and training, European neighbourhood policy, Foreign affairs and security policy, Fraud prevention, Institutional affairs, International co-operation and development, Maritime affairs and fisheries, Research and innovation, Single market",100000-199999,1.5,Belgium,BE,BRUXELLES,BE0727992522,Business Services,"Management, Scientific, and Technical Consulting Services",2022,,0.813687647342682,398.879803122997,,0,Single location,,,,,,,,0,0.188634582734752,1,1
City of London Corporation,Organization,UNITED KINGDOM,"Other organisations, public or mixed entities","European, Global, National, Regional/local","Trade, Economy, finance and the euro, Environment, Taxation, Justice and fundamental rights, Banking and financial services, Climate action, Institutional affairs, Single market",300000-399999,5.5,United States of America,US,LONDON,US131494050L,"Public Administration, Education, Health Social Services","Justice, Public Order, and Safety Activities",2022,64300,,,94,2,GUO,CITY OF LONDON FINANCE CORPORATION,US,"Public authority, state, government","Justice, Public Order, and Safety Activities",64,,94,1.30474816765585E-13,0.193625684937245,4,6
The Bank of New York Mellon,Organization,UNITED STATES,Companies and groups,"European, Global, National, Regional/local","Trade, Competition, Economy, finance and the euro, Environment, Taxation, Banking and financial services, Business and industry, Climate action, Digital economy and society, Institutional affairs, Research and innovation, Single market",900000-999999,2.5,United States of America,US,NEW YORK,US132614959,Business Services,Management of Companies and Enterprises,2022,16377000,40850000,405783000,51700,971,GUO,THE BANK OF NEW YORK MELLON CORPORATION,US,Bank,Management of Companies and Enterprises,16377,405783,51700,3.51683774290639E-13,0.195977001746917,4,5
Transport and Environment (European Federation for Transport and Environment),Organization,BELGIUM,"Non-governmental organisations, platforms and networks and similar","European, Global","Agriculture and rural development, Trade, Competition, Economy, finance and the euro, Energy, Environment, Taxation, Regional policy, Trans-European Networks, Public health, Transport, Business and industry, Climate action, Research and innovation, Single market",10067257,15.5,Belgium,BE,"IXELLES, BRUSSEL",BE*110351642535,,,,,,,,0,Single location,,,,,,,,1.07430422625883E-10,0.282580518940598,79,120
Pelagic Freezer-trawler Association,Organization,NETHERLANDS,Trade and business associations,Global,"Trade, Environment, Taxation, Food safety, Maritime affairs and fisheries, Research and innovation",500000-599999,3.5,Netherlands,NL,ZOETERMEER,NL34130841,Business Services,"Management, Scientific, and Technical Consulting Services",2015,,,,4,0,Single location,,,,,,,,3.99194796593121E-13,0.198147989368087,6,6
European Policies Research Centre Delft,Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.170287078519217,1,1
Kaiserwetter Energy Asset Management,Organization,,,,,,,Spain,ES,MADRID,ESB95568002,Utilities,"Electric Power Generation, Transmission and Distribution",2022,1481.13951231703,700.736952976817,864.608562399185,13,2,Controlled subs.,WPO,FR,Corporate,,,,,0,0.19069859554734,1,1
DIN Deutsches Institut für Normung e. V.,Organization,GERMANY,"Other organisations, public or mixed entities","European, Global, National","Agriculture and rural development, Trade, Competition, Economy, finance and the euro, Energy, Environment, Food safety, Business and industry, Climate action, Consumers, Digital economy and society, Research and innovation, Single market",200000-299999,1,Germany,DE,BERLIN,DE2010004547,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations",2023,,,,530,4,GUO,DIN DEUTSCHES INSTITUT FÜR NORMUNG E.V.,DE,Corporate,"Business, Professional, Labor, Political, and Similar Organizations",,,530,8.36436068334663E-13,0.217526355421687,7,7
European Democracy Consulting,Organization,FRANCE,Self-employed individuals,"European, National",Institutional affairs,6700,1,,,,,,,,,,,,,,,,,,,,,0,0.171169970076734,1,1
Europe Unlimited,Organization,,,,,,,"Taiwan, China",TW, NEW TAIPEI CITY,TW66630269,Wholesale,Miscellaneous Nondurable Goods Merchant Wholesalers,2017,,,,,0,Single location,,,,,,,,0,0.167628967678292,1,1
Mathias Corvinus Collegium Foundation,Organization,HUNGARY,Academic institutions,"European, National, Regional/local",Education and training,52145320,0,Hungary,HU,BUDAPEST,HU18157918,"Public Administration, Education, Health Social Services",Other Schools and Instruction,2020,1627.5726529886,1425983.63796669,1427530.34567415,169,0,Independent co,,,,,,,,4.16415129959951E-14,0.16983655711682,2,2
Access Space Alliance,Organization,,,,,,,United Kingdom,GB,LONDON,GB11882078,Communications,Satellite Telecommunications,2021,,13.2304998779297,14.1492845916748,1,0,Single location,,,,,,,,0,0.171969877366353,1,1
MedienLB - Medien für Lehrpläne und Bildungsstandards GmbH,Organization,GERMANY,Companies and groups,Global,"Youth, Culture and media, Digital economy and society, Education and training",10000-24999,4.5,Germany,DE,STARNBERG,DE8290173595,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,2022,,3264.97822084462,3526.77432928399,13,0,Independent co,,,,,,,,0,0.178798006994089,1,1
The Internet Corporation for Assigned Names and Numbers,Organization,BELGIUM,"Non-governmental organisations, platforms and networks and similar",Global,"External relations, Digital economy and society, Foreign affairs and security policy",152000000,3,United States of America,US,PLAYA VISTA,US149171496L,Business Services,Computer Systems Design and Related Services,2022,61200,,,100,4,GUO,INTERNET CORPORATION FOR ASSIGNED NAMES AND NUMBERS,US,Corporate,Computer Systems Design and Related Services,61,,100,0,0.178781408590172,1,4
Bumble Inc,Organization,UNITED KINGDOM,Companies and groups,Global,"Competition, Employment and social affairs, Justice and fundamental rights, Consumers, Culture and media, Digital economy and society, Research and innovation, Single market",25000-49999,0.5,United States of America,US,AUSTIN,US853604367,Media & Broadcasting,"Web Search Portals, Libraries, Archives, and Other Information Services",2022,903503,1627815,3692621,950,46,GUO,BUMBLE INC.,US,Corporate,Other Information Services,904,3693,950,0,0.192061566078819,1,1
PETA Science Consortium International e.V.,Organization,GERMANY,"Non-governmental organisations, platforms and networks and similar","European, Global, National","Environment, Public health, Food safety, Business and industry, Research and innovation",204216,4.75,Germany,DE,STUTTGART,DE7331295022,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations",,,,,,0,Single location,,,,,,,,0,0.236144036622251,1,1
Foundation Save Plantation Bolivia,Organization,NETHERLANDS ANTILLES,"Non-governmental organisations, platforms and networks and similar",Regional/local,"Environment, Climate action",-10000,3.25,,,,,,,,,,,,,,,,,,,,,0,0.184968785016808,1,1
Airports Council International - European Region,Organization,BELGIUM,Trade and business associations,European,"Trade, Competition, Customs, Employment and social affairs, Environment, Regional policy, Trans-European Networks, Transport, Borders and security, Business and industry, Climate action, Consumers, Digital economy and society, Institutional affairs, International co-operation and development, Research and innovation, Single market",900000-999999,10.5,Belgium,BE,BRUXELLES,BE0431887748,"Transport, Freight & Storage",Support Activities for Air Transportation,2021,6576.38252487659,5992.45911036015,7880.58650272608,20,0,Single location,,,,,,,,6.80350852082907E-12,0.220028181887425,17,30
Raiffeisen Bank Romania,Organization,ROMANIA,Companies and groups,European,"Economy, finance and the euro, Energy, Environment, Taxation, Banking and financial services, Climate action, Consumers, Digital economy and society, Single market",50000-99999,0,Romania,RO,BUCHAREST,RO9030811,"Banking, Insurance & Financial Services",Depository Credit Intermediation,,,,,,0,Single location,,,,,,,,1.52608430028657E-14,0.185879287047166,2,2
Groupement Européen des Sociétés d'Auteurs et Compositeurs,Organization,BELGIUM,Trade unions and professional associations,European,"Trade, Competition, Culture, Taxation, Justice and fundamental rights, Culture and media, Digital economy and society, Single market",400000-499999,2.75,Belgium,BE,BRUXELLES,BE0443145785,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations",2022,1128.60198311031,0,472.539837681055,5,0,Single location,,,,,,,,3.60128294508196E-12,0.226284662384459,11,14
Natural Mineral Waters Europe aisbl,Organization,BELGIUM,Trade and business associations,European,"Agriculture and rural development, Trade, Environment, Taxation, Public health, Food safety, Transport, Business and industry, Climate action, Consumers, Research and innovation, Single market",600000-699999,2.25,Belgium,BE,BRUXELLES,BE0876678179,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations",2023,,,,1,0,Single location,,,,,,,,4.53007228316767E-13,0.217374945914931,6,6
Energy Cities,Organization,FRANCE,"Non-governmental organisations, platforms and networks and similar",European,"Budget, Culture, Energy, Environment, Regional policy, Food safety, Transport, Climate action, Digital economy and society, European neighbourhood policy, International co-operation and development, Research and innovation",100000-199999,2.5,United States of America,US,HOUSTON,US188515410L,Utilities,"Electric Power Generation, Transmission and Distribution",2022,2340,,,4,2,GUO,"CITIES ENERGY, LLC",US,Corporate,"Electric Power Generation, Transmission and Distribution",2,,4,2.07487100956333E-12,0.215650778246426,8,8
LANXESS AG,Organization,GERMANY,Companies and groups,"European, Global, National","Agriculture and rural development, Trade, Competition, Customs, Economy, finance and the euro, Employment and social affairs, Energy, Environment, Taxation, Justice and fundamental rights, Transport, Business and industry, Consumers, Foreign affairs and security policy, Institutional affairs, Research and innovation, Single market",700000-799999,3.25,Germany,DE,KTLN,DE5330203631,"Chemicals, Petroleum, Rubber & Plastic","Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",2022,8662921.04363441,4721835.93451977,12032308.8270426,15177,230,GUO,LANXESS AG,DE,Corporate,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",8663,12032,15177,0,0.190881308334022,1,1
